Дата операции,Референс проводки,Приход,Расход
12/8/2020 13:00,CRD_1KH560,0,2270
12/8/2020 8:00,A010812200053431,0,300
12/7/2020 19:15,CRD_1030YN,0,1359.73
12/7/2020 15:30,CRD_9KR4WU,0,180
12/7/2020 11:45,CRD_7T84YU,0,500
12/7/2020 8:00,CRD_2662XV,0,417
12/5/2020 18:00,CRD_5901X4,0,4251.5
12/5/2020 13:00,CRD_2M36A3,0,2434.8
12/5/2020 8:00,C070512200015524,0,2000
12/4/2020 21:20,CRD_7F44Z0,0,4313.74
12/4/2020 19:40,CRD_2KH3Y0,0,440
12/4/2020 18:00,CRD_7C44N0,0,596
12/4/2020 16:20,C020412200015410,0,10000
12/4/2020 14:40,B010412200191878,0,30000
12/4/2020 13:00,OP1ED20C4001DTSN,0,45098.85
12/4/2020 11:20,OP1ED20C4001DR04,150329.51,0
12/4/2020 9:40,OP1ED20C4001DTIQ,0,522
12/4/2020 8:00,OP1ED20C4001DR02,1740,0
11/30/2020 18:00,CRD_74N9HR,0,40
11/30/2020 13:00,PML0628AJLQ9C001,131.44,0
11/30/2020 8:00,A023011200000623,0,800
11/28/2020 15:30,CRD_9605W3,0,1377.01
11/28/2020 8:00,CRD_507770,0,776.52
11/27/2020 15:30,CRD_20143S,0,468
11/27/2020 8:00,CRD_1S130R,0,180
11/26/2020 15:30,CRD_11Y779,0,1207.16
11/26/2020 8:00,OP1OD20BQ0001BF1,0,15146
11/25/2020 18:00,CRD_89U8Z0,0,1200
11/25/2020 13:00,CRD_5XF4K2,0,656
11/25/2020 8:00,CRD_15U3X1,0,180
11/24/2020 19:15,CRD_9UU3ES,0,2839.96
11/24/2020 15:30,CRD_73B85S,0,394
11/24/2020 11:45,CRD_36675S,0,394
11/24/2020 8:00,CRD_1BM6NV,0,315
11/23/2020 19:15,CRD_4E30WC,0,4216.54
11/23/2020 15:30,CRD_73X1AE,0,690
11/23/2020 11:45,CRD_3RV8AE,0,180
11/23/2020 8:00,CRD_3EV15F,0,319
11/22/2020 8:00,CRD_38A709,0,6970
11/21/2020 20:30,CRD_8MN4F0,0,2170
11/21/2020 18:00,CRD_72X4T1,0,100
11/21/2020 15:30,CRD_6ZT6T3,0,2142.5
11/21/2020 13:00,CRD_6H859Y,0,169
11/21/2020 10:30,CRD_4TB163,0,279
11/21/2020 8:00,CRD_2UR6C1,0,19.99
11/20/2020 21:20,CRD_78X7NM,0,3765.38
11/20/2020 19:40,CRD_8NT19W,0,279
11/20/2020 18:00,CRD_7956VM,0,599
11/20/2020 16:20,B012011200130666,0,30000
11/20/2020 14:40,OP1ED20BK0010GEQ,0,31200
11/20/2020 13:00,OP1ED20BK000X8Q0,104000,0
11/20/2020 11:20,B012011200042804,5000,0
11/20/2020 9:40,CRD_7956VM',0,599
11/20/2020 8:00,A022011200000348,0,500
11/19/2020 8:00,CRD_2TM509,0,200
11/17/2020 15:30,C071711200071471,0,3045
11/17/2020 8:00,,0,2990
11/16/2020 15:30,CRD_9CR8UC,0,2550
11/16/2020 8:00,CRD_3XM6KC,0,179
11/15/2020 18:00,CRD_3HA527,0,2135
11/15/2020 13:00,CRD_14M1R5,0,685
11/15/2020 8:00,CRD_9RK61B,0,179
11/14/2020 15:30,CRD_44683W,0,149
11/14/2020 8:00,C071411200021410,0,2255
11/13/2020 18:00,CRD_7M27YM,0,440
11/13/2020 13:00,CRD_48T5YM,0,3922.07
11/13/2020 8:00,CRD_8NM93R,0,16822
11/12/2020 15:30,A011211200043796,0,300
11/12/2020 8:00,MPL1_MGJSJHT0001,1592.9,0
11/11/2020 15:30,CRD_86F5BY,0,925
11/11/2020 8:00,CRD_4TR37W,0,2769.42
11/10/2020 8:00,CRD_2WT1HH,0,250
11/8/2020 20:00,CRD_5KX594,0,440
11/8/2020 17:00,CRD_4ZW494,0,3981.38
11/8/2020 14:00,C020811200000452,0,10000
11/8/2020 11:00,B010811200010638,0,20000
11/8/2020 8:00,A010811200009906,0,806
11/7/2020 8:00,CRD_3FK7TS,0,279
11/6/2020 8:00,CRD_16Y3RF,0,5400
11/5/2020 20:00,CRD_7R0798,0,1227.31
11/5/2020 17:00,OP1ED20B5001Y3ZC,0,32846.37
11/5/2020 14:00,OP1ED20B5001WRBB,109487.9,0
11/5/2020 11:00,OP1ED20B5001Y3VQ,0,522
11/5/2020 8:00,OP1ED20B5001WRB7,1740,0
11/4/2020 18:00,CRD_36S8BW,0,3731.24
11/4/2020 13:00,CRD_6K28ZR,0,2434.8
11/4/2020 8:00,CRD_16M1B1,0,4327.23
11/3/2020 8:00,CRD_2U61EN,0,1880
11/1/2020 18:00,CRD_94Z183,0,2403.67
11/1/2020 13:00,CRD_43B383,0,440
11/1/2020 8:00,PML0628AJLQ9C001,145.09,0
10/31/2020 15:30,CRD_84K0UT,0,279
10/31/2020 8:00,CRD_4EU9NR,0,279
10/30/2020 18:00,CRD_91H09H,0,4650
10/30/2020 13:00,CRD_1KN6WB,0,1650
10/30/2020 8:00,A023010200000538,0,1000
10/29/2020 19:15,CRD_7X9338,0,767.18
10/29/2020 15:30,CRD_64F3A5,0,1990
10/29/2020 11:45,CRD_5318V4,0,50
10/29/2020 8:00,CRD_8RK5R4,0,3800
10/28/2020 18:00,CRD_2SH2B0,0,479.85
10/28/2020 13:00,CRD_73B23W,0,229
10/28/2020 8:00,CRD_2XM5HV,0,3954.97
10/26/2020 18:00,CRD_8KU878,0,505
10/26/2020 13:00,CRD_5TT488,0,9384
10/26/2020 8:00,A012610200055616,0,300
10/25/2020 18:00,CRD_9WK215,0,1592.9
10/25/2020 13:00,CRD_8VW405,0,1274
10/25/2020 8:00,CRD_2SK840,0,229
10/24/2020 8:00,CRD_3656HT,0,5135.64
10/23/2020 15:30,CRD_2ZH71K,0,869
10/23/2020 8:00,C172310200021428,3000,0
10/22/2020 18:00,CRD_96V2Y6,0,1850.5
10/22/2020 13:00,CRD_53X807,0,837.24
10/22/2020 8:00,CRD_2TR9M2,0,229
10/21/2020 8:00,CRD_8W399U,0,169
10/20/2020 20:51,CRD_93S8SN,0,1885
10/20/2020 18:42,CRD_3T960T,0,229
10/20/2020 16:34,CRD_1614ZF,0,599
10/20/2020 14:25,MPL1_MGFKPGU0001,957.65,0
10/20/2020 12:17,B012010200129932,0,20000
10/20/2020 10:08,OP1ED20AK001209O,0,31200
10/20/2020 8:00,OP1ED20AK0010HZ4,104000,0
10/19/2020 18:00,CRD_4H34TA,0,2034.81
10/19/2020 13:00,CRD_2RS7KA,0,842
10/19/2020 8:00,CRD_6MW3W7,0,229
10/18/2020 18:00,CRD_6U26F2,0,65
10/18/2020 13:00,CRD_5T74H0,0,360
10/18/2020 8:00,CRD_3K23F2,0,567
10/17/2020 19:15,CRD_3R87MR,0,1880
10/17/2020 15:30,MOYB 17010000027,0,2425.94
10/17/2020 11:45,B011710200027631,7000,0
10/17/2020 8:00,MOYB 17010000004,0,564.06
10/16/2020 8:00,CRD_39249F,0,1234
10/15/2020 20:51,CRD_87C916,0,2168.25
10/15/2020 18:42,CRD_7YA066,0,572.5
10/15/2020 16:34,CRD_5B6277,0,438
10/15/2020 14:25,CRD_5AR4X5,0,1046
10/15/2020 12:17,CRD_111312,6999,0
10/15/2020 10:08,C171510200024787,5000,0
10/15/2020 8:00,C171510200024488,1000,0
10/14/2020 8:00,CRD_3EB73S,0,149
10/13/2020 8:00,CRD_11B3NK,0,149
10/12/2020 8:00,MOYB 12010000288,0,30
10/11/2020 15:30,CRD_5B95YU,0,149
10/11/2020 8:00,CRD_4SN0SY,0,700
10/10/2020 20:00,CRD_6NX8UH,0,92
10/10/2020 17:00,CRD_28K6FM,0,2218.25
10/10/2020 14:00,CRD_1NA03R,0,4354.76
10/10/2020 11:00,OSK1_MGDLXTL0001,0,29.25
10/10/2020 8:00,C181010200005578,0,1500
10/9/2020 18:00,A010910200010363,0,1000
10/9/2020 13:00,B010910200010996,10000,0
10/9/2020 8:00,A010910200010363',0,1000
10/8/2020 19:15,CRD_6T18A2,0,653.31
10/8/2020 15:30,CRD_63W8E0,0,60
10/8/2020 11:45,CRD_5621UY,0,100
10/8/2020 8:00,CRD_1EM76Z,0,3060
10/7/2020 15:30,CRD_7WR04W,0,298
10/7/2020 8:00,A020710200003690,0,1000
10/6/2020 20:51,CRD_9K832K,0,897.65
10/6/2020 18:42,CRD_7N77M9,0,194
10/6/2020 16:34,CRD_7K381E,0,672.86
10/6/2020 14:25,CRD_5490R9,0,447.34
10/6/2020 12:17,CRD_3UW5M9,0,2570
10/6/2020 10:08,CRD_27671B,0,60
10/6/2020 8:00,C160610200042020,0,12000
10/5/2020 20:00,CRD_38U4T3,0,148
10/5/2020 17:00,CRD_2V01K5,0,2110
10/5/2020 14:00,CRD_1M79F5,0,405.16
10/5/2020 11:00,CRD_3X03W7,0,505
10/5/2020 8:00,C020510200027138,0,10000
10/4/2020 18:00,CRD_1F900U,0,2215.97
10/4/2020 13:00,CRD_7YB8M0,0,298
10/4/2020 8:00,CRD_48422N,0,2434.8
10/3/2020 20:30,CRD_93X1XH,0,1820
10/3/2020 18:00,CRD_3FU1BE,0,149
10/3/2020 15:30,CRD_24B49E,0,808.4
10/3/2020 13:00,CRD_21F16M,0,20713
10/3/2020 10:30,CRD_1AK1YM,0,1710
10/3/2020 8:00,CRD_5NE3TC,0,149
10/2/2020 20:30,B010210200154844,0,25000
10/2/2020 18:00,C020210200013635,0,25500
10/2/2020 15:30,OP1ED20A2000X724,0,43054.68
10/2/2020 13:00,OP1ED20A2000UEKR,143515.61,0
10/2/2020 10:30,OP1ED20A2000X6Q8,0,522
10/2/2020 8:00,OP1ED20A2000UEKG,1740,0
10/1/2020 20:30,CRD_802842,0,1011.64
10/1/2020 18:00,CRD_6ZB07Z,0,2141.85
10/1/2020 15:30,CRD_5YU07Z,0,440
10/1/2020 13:00,CRD_5H88SY,0,229
10/1/2020 10:30,A010110200125033,0,1000
10/1/2020 8:00,A010110200118274,0,300
9/30/2020 18:00,CRD_5XT7YE,0,1423.2
9/30/2020 13:00,CRD_88M8KE,0,410
9/30/2020 8:00,PML0628AJLQ9C001,279.97,0
9/29/2020 19:15,CRD_5MW8W6,0,60
9/29/2020 15:30,CRD_4SE0U5,0,50000
9/29/2020 11:45,B012909200034445,50000,0
9/29/2020 8:00,CRD_4SE0U5',0,50000
9/28/2020 20:00,CRD_6M96WZ,0,38
9/28/2020 17:00,CRD_5679EZ,0,350
9/28/2020 14:00,CRD_5WZ4WZ,0,300
9/28/2020 11:00,CRD_2WC1WZ,0,384.08
9/28/2020 8:00,CRD_94Y6V1,0,229
9/27/2020 15:30,CRD_9HY7CS,0,2025
9/27/2020 8:00,CRD_82X8ZN,0,4535.59
9/26/2020 15:30,CRD_7H016C,0,229
9/26/2020 8:00,CRD_52C1KA,0,1192
9/24/2020 8:00,CRD_1SZ9KS,0,60
9/23/2020 20:30,CRD_4A91YC,0,2807.53
9/23/2020 18:00,CRD_3TS9SH,0,709
9/23/2020 15:30,CRD_7FC0CB,0,1892
9/23/2020 13:00,CRD_6ZH8NB,0,180
9/23/2020 10:30,CRD_4HU4NF,0,5170
9/23/2020 8:00,CRD_2E39RB,0,299
9/22/2020 18:00,CRD_5TB894,0,60
9/22/2020 13:00,CRD_47T9F2,0,149
9/22/2020 8:00,A022209200001939,0,1000
9/21/2020 20:51,CRD_74870W,0,758.64
9/21/2020 18:42,CRD_4ZS92Z,0,870
9/21/2020 16:34,CRD_3BW34Y,0,1311.28
9/21/2020 14:25,CRD_5234ZU,0,299
9/21/2020 12:17,CRD_3FA6UT,0,169
9/21/2020 10:08,CRD_2AF3UT,0,60
9/21/2020 8:00,CRD_1372ZU,0,180
9/20/2020 20:00,CRD_8UB8UN,0,127
9/20/2020 17:00,CRD_8A247K,0,1081
9/20/2020 14:00,CRD_4735MM,0,1080
9/20/2020 11:00,CRD_4Z67NH,0,599
9/20/2020 8:00,CRD_2ZN4FS,0,169
9/19/2020 19:15,CRD_9XV7M7,0,169
9/19/2020 15:30,CRD_8M12S7,0,92
9/19/2020 11:45,CRD_5SX4W8,0,3170
9/19/2020 8:00,CRD_4AH13E,0,1928.25
9/18/2020 19:15,MOYB 18009000083,0,2937.28
9/18/2020 15:30,B011809200153705,0,10000
9/18/2020 11:45,OP1ED209I0012HZS,0,29160
9/18/2020 8:00,OP1ED209I0011E2O,97200,0
9/17/2020 8:00,MOYB 17009000009,0,52.72
9/16/2020 18:00,CRD_9B208C,0,149
9/16/2020 13:00,B011609200087387,100,0
9/16/2020 8:00,CRD_9B208C',0,149
9/15/2020 15:30,CRD_5SZ578,0,149
9/15/2020 8:00,B011509200263076,100,0
9/14/2020 8:00,CRD_78S28S,0,149
9/13/2020 18:00,CRD_9S562H,0,1102
9/13/2020 13:00,CRD_9FH8UH,0,440
9/13/2020 8:00,CRD_62N5EM,0,817.83
9/12/2020 19:15,CRD_8C53T9,0,909
9/12/2020 15:30,MPL1_MFYESNS0001,2737,0
9/12/2020 11:45,CRD_7044A8,0,191
9/12/2020 8:00,CRD_3R89R5,0,92
9/11/2020 20:30,CRD_7T498Z,0,83
9/11/2020 18:00,CRD_6335S1,0,2278.86
9/11/2020 15:30,B011109200167784,2000,0
9/11/2020 13:00,CRD_6335S1',0,2278.86
9/11/2020 10:30,CRD_1BT3S1,0,999
9/11/2020 8:00,CRD_7BS1CW,0,75
9/10/2020 20:00,CRD_96H0KH,0,1660.65
9/10/2020 17:00,CRD_1A268U,0,757.5
9/10/2020 14:00,CRD_60H3AM,0,5660
9/10/2020 11:00,MOYB 10009000153,0,30
9/10/2020 8:00,A021009200000314,0,1000
9/9/2020 20:51,CRD_988069,0,320
9/9/2020 18:42,CRD_75B5AA,0,440
9/9/2020 16:34,CRD_7320R7,0,3180
9/9/2020 14:25,CRD_4AH0N8,0,180
9/9/2020 12:17,CRD_2X89M7,0,2142.5
9/9/2020 10:08,CRD_14S5AA,0,4118.04
9/9/2020 8:00,CRD_7A4139,0,250
9/8/2020 15:30,CRD_4FT1C2,0,425.27
9/8/2020 8:00,C020809200015492,0,10000
9/7/2020 19:15,CRD_99061U,0,482.08
9/7/2020 15:30,CRD_5ZC7VT,0,1467.1
9/7/2020 11:45,CRD_43X4RT,0,180
9/7/2020 8:00,CRD_4B08AY,0,1047.58
9/6/2020 15:30,CRD_9RT9KH,0,440
9/6/2020 8:00,CRD_4BZ9KH,0,2496.5
9/5/2020 19:15,CRD_8EV6U5,0,1820
9/5/2020 15:30,CRD_21W3S5,0,149
9/5/2020 11:45,CRD_1574S0,0,2434.8
9/5/2020 8:00,CRD_1F91M5,0,2317.45
9/4/2020 21:38,CRD_7ZU742,0,270
9/4/2020 20:16,CRD_43R502,0,3909
9/4/2020 18:54,CRD_3B72S1,0,2955.5
9/4/2020 17:32,CRD_8CE1Z2,0,169
9/4/2020 16:10,CRD_2XM1Z2,0,169
9/4/2020 14:49,A010409200107204,0,300
9/4/2020 13:27,B010409200142606,0,20000
9/4/2020 12:05,OP1ED20940016HFK,0,30802.5
9/4/2020 10:43,OP1ED20940015TB2,102675,0
9/4/2020 9:21,OP1ED20940016HBA,0,522
9/4/2020 8:00,OP1ED20940015TBH,1740,0
9/2/2020 15:30,CRD_1UA608,0,741.39
9/2/2020 8:00,A020209200001235,0,500
9/1/2020 20:30,CRD_6F88TZ,0,319
9/1/2020 18:00,CRD_8542A2,0,400000
9/1/2020 15:30,CRD_5MS792,0,400000
9/1/2020 13:00,CRD_3BF5A2,0,165500
9/1/2020 10:30,B010109200129468,218789.7,0
9/1/2020 8:00,B010109200128828,747777.31,0
8/31/2020 15:30,CRD_3ZH31N,0,149
8/31/2020 8:00,PML0628AJLQ9C001,275.97,0
8/30/2020 15:30,CRD_48U0KB,0,1942
8/30/2020 8:00,CRD_11Z0UK,0,149
8/29/2020 20:30,CRD_9E0806,0,300
8/29/2020 18:00,CRD_6ZU1H4,0,883
8/29/2020 15:30,CRD_51Z446,0,100
8/29/2020 13:00,CRD_38M015,0,300
8/29/2020 10:30,CRD_3SW557,0,6046.4
8/29/2020 8:00,CRD_3HU856,0,100
8/28/2020 18:00,CRD_43U6RV,0,2120
8/28/2020 13:00,CRD_2M97ST,0,1382.96
8/28/2020 8:00,CRD_972021,0,1928.25
8/27/2020 18:00,CRD_57090F,0,1152
8/27/2020 13:00,CRD_52A0TF,0,3368.05
8/27/2020 8:00,CRD_5N63ZE,0,400
8/26/2020 20:00,CRD_5VH5W7,0,2200
8/26/2020 17:00,CRD_2NR4X7,0,320
8/26/2020 14:00,CRD_66U57C,0,4625
8/26/2020 11:00,CRD_19A5M7,0,240
8/26/2020 8:00,OP1ED208Q0018Y97,7992.78,0
8/25/2020 18:00,CRD_9R24YZ,0,649
8/25/2020 13:00,CRD_4FS4YZ,0,180
8/25/2020 8:00,CRD_6FE3NZ,0,2557
8/24/2020 8:00,CRD_5YA0HN,0,350.26
8/23/2020 15:30,CRD_7K539H,0,60
8/23/2020 8:00,CRD_61B3NC,0,4678.49
8/22/2020 20:30,CRD_9UY6X5,0,986
8/22/2020 18:00,CRD_9BX7N5,0,700
8/22/2020 15:30,CRD_88A317,0,380
8/22/2020 13:00,CRD_92R666,0,1995
8/22/2020 10:30,CRD_73V626,0,719
8/22/2020 8:00,CRD_5S3317,0,2175
8/21/2020 19:15,CRD_57E063,0,3530
8/21/2020 15:30,CRD_9MK22W,0,169
8/21/2020 11:45,CRD_87U321,0,505
8/21/2020 8:00,A012108200098289,0,900
8/20/2020 19:15,CRD_5K42WK,0,599
8/20/2020 15:30,B012008200107429,0,30000
8/20/2020 11:45,OP1ED208K000O18P,0,29160
8/20/2020 8:00,OP1ED208K000NWW5,97200,0
8/19/2020 8:00,CRD_8ZA8HE,0,1910.67
8/18/2020 15:30,CRD_6NX011,0,871
8/18/2020 8:00,A021808200000569,0,1000
8/17/2020 20:00,CRD_7367SR,0,979.3
8/17/2020 17:00,CRD_63F1YV,0,160
8/17/2020 14:00,CRD_99B5SR,0,2142.5
8/17/2020 11:00,B011708200007051,10000,0
8/17/2020 8:00,CRD_99B5SR',0,2142.5
8/16/2020 21:07,CRD_9832TF,0,950
8/16/2020 19:15,CRD_9266BM,0,119
8/16/2020 17:22,CRD_74620N,0,2290
8/16/2020 15:30,CRD_7TF9AM,0,1999
8/16/2020 13:37,CRD_40R64K,0,718
8/16/2020 11:45,CRD_1HK25F,0,1700
8/16/2020 9:52,CRD_98433H,0,130
8/16/2020 8:00,CRD_9SX1WH,0,550
8/15/2020 18:00,CRD_63E887,0,2485
8/15/2020 13:00,CRD_61Y395,0,448.5
8/15/2020 8:00,CRD_5KN1C5,0,9670
8/14/2020 20:30,CRD_6YH2S0,0,1313
8/14/2020 18:00,CRD_80U7BW,0,849
8/14/2020 15:30,CRD_68B4UV,0,149
8/14/2020 13:00,CRD_5549C0,0,180000
8/14/2020 10:30,B011408200140549,190000,0
8/14/2020 8:00,CRD_1TE3E0,0,20000
8/13/2020 18:00,CRD_9S21CM,0,1645
8/13/2020 13:00,CRD_8XW49K,0,3008.91
8/13/2020 8:00,MPL1_MFSMSCG0001,3699,0
8/12/2020 20:00,CRD_9XE5RB,0,593
8/12/2020 17:00,CRD_58Z0KC,0,503.22
8/12/2020 14:00,CRD_3C68RB,0,199
8/12/2020 11:00,CRD_68A65E,0,379
8/12/2020 8:00,CRD_9RB6Z6,0,169
8/11/2020 18:00,CRD_8026C5,0,180
8/11/2020 13:00,CRD_7508T5,0,150
8/11/2020 8:00,CRD_2738E0,0,169
8/10/2020 15:30,CRD_3VY84V,0,457
8/10/2020 8:00,C071008200053585,0,530
8/9/2020 19:15,CRD_6EA7ZH,0,279
8/9/2020 15:30,CRD_55K4WE,0,1787
8/9/2020 11:45,CRD_47862E,0,2220
8/9/2020 8:00,CRD_34A8ZE,0,150
8/8/2020 8:00,CRD_1MM226,0,6592.64
8/7/2020 8:00,CRD_2R284W,0,329
8/6/2020 15:30,CRD_2YH86S,0,2485
8/6/2020 8:00,CRD_1106BR,0,5020
8/5/2020 20:30,CRD_3NM2VE,0,2540
8/5/2020 18:00,OP1ED2085000XVWC,0,20392.56
8/5/2020 15:30,OP1ED2085000WYDS,67975.21,0
8/5/2020 13:00,OP1ED2085000XVTT,0,518.7
8/5/2020 10:30,OP1ED2085000WYDR,1729,0
8/5/2020 8:00,C160508200004870,0,4000
8/4/2020 15:30,CRD_6ZN3H1,0,5885.33
8/4/2020 8:00,CRD_7X635U,0,2434.8
8/3/2020 21:07,CRD_95E2RW,0,252
8/3/2020 19:15,CRD_38C8ZW,0,120
8/3/2020 17:22,B010308200125101,20000,0
8/3/2020 15:30,C020308200014281,0,17000
8/3/2020 13:37,B010308200124205,10000,0
8/3/2020 11:45,C020308200014281',0,17000
8/3/2020 9:52,A010308200011996,0,500
8/3/2020 8:00,A020308200001060,0,1000
8/2/2020 15:30,CRD_98H7BH,0,1714
8/2/2020 8:00,CRD_6ZS9VN,0,318
8/1/2020 15:30,CRD_8FU0R9,0,563
8/1/2020 8:00,CRD_7CT8B6,0,252.5
7/31/2020 20:00,CRD_5WM243,0,788
7/31/2020 17:00,CRD_445831,0,1508
7/31/2020 14:00,CRD_36Y831,0,2471.91
7/31/2020 11:00,CRD_36E443,0,150
7/31/2020 8:00,PML0628AJLQ9C001,300.36,0
7/30/2020 18:00,CRD_4UV3EM,0,229
7/30/2020 13:00,CRD_4EY5RN,0,4220.02
7/30/2020 8:00,CRD_3X400M,0,770
7/28/2020 18:00,CRD_35C7E2,0,4482.15
7/28/2020 13:00,CRD_516031,0,379
7/28/2020 8:00,MOYB 28007000113,0,30
7/27/2020 20:00,CRD_7WT8CU,0,3470
7/27/2020 17:00,CRD_2HF1HU,0,490
7/27/2020 14:00,CRD_2A787V,0,1718
7/27/2020 11:00,CRD_5WA68T,0,800
7/27/2020 8:00,MOYB 27007000190,0,30
7/26/2020 20:00,CRD_8HS01K,0,470
7/26/2020 17:00,CRD_3X42SH,0,2600
7/26/2020 14:00,CRD_1S98FF,0,1418.8
7/26/2020 11:00,CRD_4UW4WK,0,950
7/26/2020 8:00,MOYB 26007000255,0,313.85
7/25/2020 20:00,CRD_8954V8,0,200
7/25/2020 17:00,CRD_6086B8,0,360
7/25/2020 14:00,CRD_5M90U8,0,5000
7/25/2020 11:00,CRD_2RT4FA,0,1980
7/25/2020 8:00,CRD_114998,0,800
7/24/2020 20:00,CRD_8M42B2,0,1900
7/24/2020 17:00,CRD_1A4721,0,435
7/24/2020 14:00,CRD_6NW6NZ,0,931
7/24/2020 11:00,CRD_208311,0,229
7/24/2020 8:00,CRD_9S23V3,0,16095
7/23/2020 20:00,CRD_3XV95U,0,320.35
7/23/2020 17:00,CRD_99C6US,0,700
7/23/2020 14:00,CRD_9207TS,0,60
7/23/2020 11:00,CRD_8X111T,0,272
7/23/2020 8:00,CRD_4WH27S,0,1000
7/22/2020 8:00,B012207200068872,0,30000
7/21/2020 18:00,CRD_64E9S5,0,1240.6
7/21/2020 13:00,CRD_6A34M5,0,1949.1
7/21/2020 8:00,CRD_66V5K3,0,169
7/20/2020 20:00,CRD_8SS9V1,0,229
7/20/2020 17:00,CRD_3909NY,0,1372.5
7/20/2020 14:00,CRD_17U8HV,0,599
7/20/2020 11:00,OP1ED207K000Y9Q2,0,29160
7/20/2020 8:00,OP1ED207K000XTNK,97200,0
7/19/2020 21:07,CRD_3RB6NR,0,347.7
7/19/2020 19:15,CRD_3FZ3EM,0,428
7/19/2020 17:22,CRD_80778M,0,3000.86
7/19/2020 15:30,CRD_8ZM58R,0,229
7/19/2020 13:37,CRD_8BF68M,0,1302
7/19/2020 11:45,CRD_17S94R,0,1714
7/19/2020 9:52,RC11907200000942,558,0
7/19/2020 8:00,C171907200003456,19500,0
7/17/2020 18:00,CRD_3K41N2,0,626
7/17/2020 13:00,CRD_75Y2X7,0,169
7/17/2020 8:00,CRD_3FN3T6,0,1596
7/16/2020 15:30,CRD_12466Y,0,816
7/16/2020 8:00,CRD_91B06R,0,299
7/15/2020 20:00,CRD_9741AE,0,433
7/15/2020 17:00,CRD_9V588M,0,1320
7/15/2020 14:00,CRD_8Y96UE,0,1200
7/15/2020 11:00,CRD_5902AE,0,2398.32
7/15/2020 8:00,CRD_2912KK,0,3521
7/14/2020 20:00,CRD_45V3F4,0,3990
7/14/2020 17:00,CRD_65N5C4,0,149
7/14/2020 14:00,CRD_6MU619,0,12756.9
7/14/2020 11:00,OP1ED207E001H1WR,0,15577.45
7/14/2020 8:00,OP1ED207E001GM8D,51924.84,0
7/13/2020 20:00,CRD_2486KW,0,5370.25
7/13/2020 17:00,CRD_9H0260,0,420
7/13/2020 14:00,MOYB 13007000131,0,30
7/13/2020 11:00,A011307200011512,0,900
7/13/2020 8:00,A011307200011485,0,1000
7/12/2020 18:00,CRD_20R2MR,0,458
7/12/2020 13:00,CRD_1Z517N,0,1166
7/12/2020 8:00,CRD_4YU54R,0,700
7/11/2020 15:30,CRD_1ET6TF,0,1984.5
7/11/2020 8:00,A011107200036272,0,300
7/10/2020 18:00,CRD_89E4Z1,0,866
7/10/2020 13:00,CRD_2AN4Z1,0,4186.35
7/10/2020 8:00,CRD_6ME786,0,169
7/9/2020 21:07,CRD_6KU75U,0,1458
7/9/2020 19:15,CRD_55672Z,0,766
7/9/2020 17:22,CRD_9CC0WT,0,6266.88
7/9/2020 15:30,CRD_7F28VT,0,53237
7/9/2020 13:37,CRD_6C32CT,0,169
7/9/2020 11:45,CRD_1Y47BT,0,690
7/9/2020 9:52,B010907200021316,60000,0
7/9/2020 8:00,CRD_7F28VT',0,53237
7/7/2020 18:00,CRD_82W579,0,4653.6
7/7/2020 13:00,CRD_53F9V6,0,169
7/7/2020 8:00,CRD_5XX9X5,0,229
7/6/2020 8:00,MOYB 06007000130,0,258.86
7/5/2020 18:00,CRD_7TU1HS,0,518
7/5/2020 13:00,CRD_42H8CU,0,3658.72
7/5/2020 8:00,CRD_8BT4KW,0,13275
7/4/2020 20:51,CRD_8X86H8,0,2434.8
7/4/2020 18:42,CRD_6R26RE,0,1010
7/4/2020 16:34,CRD_2WU5UK,0,793
7/4/2020 14:25,CRD_2F68HC,0,149
7/4/2020 12:17,C170407200003720,3500,0
7/4/2020 10:08,A020407200000941,0,1000
7/4/2020 8:00,A020407200000882,0,1000
7/3/2020 20:30,CRD_33M8T6,0,1388.71
7/3/2020 18:00,CRD_2S05R6,0,459
7/3/2020 15:30,CRD_6252S5,0,1278
7/3/2020 13:00,B010307200226706,0,20000
7/3/2020 10:30,OP1ED2073000X219,0,30802.5
7/3/2020 8:00,OP1ED2073000U3Q2,102675,0
7/2/2020 8:00,CRD_5N67NW,0,169
7/1/2020 15:30,CRD_72Z27S,0,5398.95
7/1/2020 8:00,CRD_44Z3VM,0,761
6/30/2020 20:30,CRD_99W199,0,235.04
6/30/2020 18:00,CRD_1SZ189,0,1046
6/30/2020 15:30,CRD_2068Z8,0,149
6/30/2020 13:00,PML0628AJLQ9C001,153.35,0
6/30/2020 10:30,C023006200020008,0,17000
6/30/2020 8:00,OP1ED206U001LV1F,20000,0
6/29/2020 8:00,CRD_91W335,0,185.4
6/28/2020 18:00,CRD_83A03V,0,4994.7
6/28/2020 13:00,CRD_8TR8MY,0,558
6/28/2020 8:00,CRD_5SN13V,0,866
6/27/2020 8:00,CRD_75E8ES,0,995
6/26/2020 8:00,CRD_7CK147,0,229
6/24/2020 18:00,CRD_3N33MV,0,7560.07
6/24/2020 13:00,CRD_61K9MW,0,149
6/24/2020 8:00,CRD_6250WN,0,229
6/22/2020 18:00,CRD_9463Z5,0,4063.62
6/22/2020 13:00,CRD_1NX2Z5,0,433
6/22/2020 8:00,CRD_1CA3B5,0,229
6/21/2020 20:30,CRD_6FN8C2,0,1450
